name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
B33	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B34	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B35	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B36	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B37	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B38	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B39	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B40	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B41	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B42	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B43	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B44	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B45	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B46	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B47	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B48	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B49	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B50	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B51	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B52	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B53	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B54	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B55	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B56	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B57	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B58	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B59	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B60	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B61	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B62	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B63	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B64	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
